OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Candidatus_Aquiluna;,1
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Candidatus_Limnoluna;,2
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Candidatus_Planktoluna;,4
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Rathayibacter;,2
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;,1
OSD10_2014-06-21_1m_NPL022,Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;,2
OSD10_2014-06-21_1m_NPL022,Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;Armatimonadaceae;Armatimonas;,1
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;,3
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus;,3
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;uncultured;,2
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;,1
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Arcicella;,3
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Cytophagia;Order_III_Incertae_Sedis;Family_Incertae_Sedis;,1
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;,2
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Cryomorphaceae;Fluviicola;,6
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Cryomorphaceae;Owenweeksia;,3
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;,1
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium;,7
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;NS3a_marine_group;,1
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;NS4_marine_group;,1
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;NS5_marine_group;,1
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Polaribacter;,1
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Ulvibacter;,1
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;NS9_marine_group;,2
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;,2
OSD10_2014-06-21_1m_NPL022,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Sediminibacterium;,8
